year,computedCountyFips
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2007,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2008,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
2009,6093
,6093
,6093
,6093
2013,6095
2014,6095
2014,6095
2015,6095
2017,6095
,6095
2010,6097
2011,6097
2011,6097
2012,6097
2014,6097
2014,6097
2014,6097
2014,6097
2016,6097
2017,6097
2017,6097
2017,6097
2017,6097
2017,6097
2018,6097
2018,6097
,6097
,6097
2014,6103
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2007,6105
2001,6107
2008,6107
2011,6107
2011,6107
2018,6107
2018,6107
2018,6107
,6107
,6107
,6107
,6107
2008,6109
2013,6109
2015,6109
2015,6109
2017,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
,6109
2011,6111
2012,6111
2013,6111
2014,6111
2015,6111
2016,6111
2016,6111
2016,6111
2016,6111
2017,6111
2017,6111
2017,6111
2017,6111
2017,6111
2017,6111
2017,6111
2018,6111
,6111
,6111
2011,6113
2014,6113
2017,6113
2018,6113
